machine_id,date,location,operating_hours,fuel_consumed_liters,idle_time_minutes,avg_speed_kmh,engine_hours_total,fault_code
JD-018,2024-04-07,Nagpur,7.18,71.28,40.5,23.43,904.71,NONE
JD-018,2024-04-08,Nagpur,9.12,89.4,46.9,13.54,913.83,NONE
JD-018,2024-04-09,Nagpur,8.73,101.61,40.24,21.28,922.56,NONE
JD-018,2024-04-10,Nagpur,9.78,109.97,25.81,21.72,932.34,NONE
JD-018,2024-04-11,Nagpur,11.49,111.29,39.19,10.18,943.83,NONE
JD-018,2024-04-12,Nagpur,10.04,116.37,25.41,22.54,953.86,NONE
JD-018,2024-04-13,Nagpur,5.45,64.51,37.95,11.57,959.31,NONE
JD-018,2024-04-14,Nagpur,5.27,51.54,46.07,16.01,964.58,NONE
JD-018,2024-04-15,Nagpur,4.98,47.82,22.69,19.88,969.55,NONE
JD-018,2024-04-16,Nagpur,9.7,91.44,42.04,6.69,979.25,NONE
JD-018,2024-04-17,Nagpur,11.23,137.01,47.51,23.52,990.48,E001
JD-018,2024-04-18,Nagpur,10.49,125.31,42.42,11.12,1000.97,NONE
JD-018,2024-04-19,Nagpur,5.74,59.2,44.75,8.45,1006.71,NONE
JD-018,2024-04-20,Nagpur,6.07,65.35,29.07,16.77,1012.78,NONE
JD-018,2024-04-21,Nagpur,11.39,133.0,46.25,16.65,1024.17,NONE
JD-018,2024-04-22,Nagpur,7.9,77.85,55.3,9.97,1032.07,E002
JD-018,2024-04-23,Nagpur,4.73,55.29,26.79,12.44,1036.8,NONE
JD-018,2024-04-24,Nagpur,4.23,40.95,26.69,6.09,1041.03,NONE
JD-018,2024-04-25,Nagpur,9.25,110.78,34.63,22.49,1050.28,NONE
JD-018,2024-04-26,Nagpur,5.71,58.8,25.8,17.41,1055.99,NONE
JD-018,2024-04-27,Nagpur,7.36,82.73,50.03,15.91,1063.35,NONE
JD-018,2024-04-28,Nagpur,9.02,110.89,31.68,12.18,1072.37,NONE
JD-018,2024-04-29,Nagpur,9.74,109.45,26.9,12.52,1082.11,NONE
JD-018,2024-04-30,Nagpur,7.74,82.15,26.89,23.49,1089.85,NONE
JD-018,2024-05-01,Nagpur,10.1,109.18,46.79,22.95,1099.95,NONE
JD-018,2024-05-02,Nagpur,5.09,51.19,41.34,20.98,1105.04,NONE
JD-018,2024-05-03,Nagpur,4.29,53.42,37.86,12.18,1109.33,NONE
JD-018,2024-05-04,Nagpur,6.34,62.21,51.21,24.11,1115.67,NONE
JD-018,2024-05-05,Nagpur,7.31,90.25,52.49,14.62,1122.98,NONE
JD-018,2024-05-06,Nagpur,9.39,100.12,41.98,6.16,1132.37,NONE
JD-018,2024-05-07,Nagpur,9.57,90.09,52.22,21.5,1141.94,NONE
JD-018,2024-05-08,Nagpur,5.9,60.72,38.91,16.93,1147.84,NONE
JD-018,2024-05-09,Nagpur,6.3,70.38,31.63,6.11,1154.14,NONE
JD-018,2024-05-10,Nagpur,4.02,38.48,51.24,24.23,1158.16,NONE
JD-018,2024-05-11,Nagpur,7.42,80.93,25.65,16.02,1165.57,E002
JD-018,2024-05-12,Nagpur,5.16,57.94,56.83,8.91,1170.73,NONE
JD-018,2024-05-13,Nagpur,10.12,94.27,34.71,7.21,1180.85,NONE
JD-018,2024-05-14,Nagpur,6.82,66.89,34.63,13.35,1187.67,NONE
JD-018,2024-05-15,Nagpur,6.4,72.91,56.26,13.01,1194.07,NONE
JD-018,2024-05-16,Nagpur,5.54,56.08,53.69,16.43,1199.61,NONE
JD-018,2024-05-17,Nagpur,7.64,74.33,37.66,10.57,1207.25,NONE
JD-018,2024-05-18,Nagpur,11.55,139.99,23.15,15.33,1218.8,NONE
JD-018,2024-05-19,Nagpur,5.8,61.38,54.59,15.55,1224.6,E001
JD-018,2024-05-20,Nagpur,6.67,66.2,51.56,17.49,1231.27,NONE
JD-018,2024-05-21,Nagpur,7.74,77.06,33.08,24.2,1239.02,NONE
JD-018,2024-05-22,Nagpur,8.16,86.08,40.5,20.58,1247.18,NONE
JD-018,2024-05-23,Nagpur,6.72,66.03,43.02,18.3,1253.9,NONE
JD-018,2024-05-24,Nagpur,9.7,117.57,34.54,6.51,1263.6,NONE
JD-018,2024-05-25,Nagpur,11.67,124.37,44.54,18.33,1275.27,NONE
JD-018,2024-05-26,Nagpur,8.37,82.98,49.77,21.08,1283.64,NONE
JD-018,2024-05-27,Nagpur,8.42,91.27,24.34,6.68,1292.06,NONE
JD-018,2024-05-28,Nagpur,6.72,68.88,57.64,20.67,1298.78,NONE
JD-018,2024-05-29,Nagpur,9.28,101.42,26.46,24.57,1308.06,NONE
JD-018,2024-05-30,Nagpur,7.0,67.14,39.41,22.48,1315.06,NONE
JD-018,2024-05-31,Nagpur,11.1,102.96,54.97,10.43,1326.16,NONE
JD-018,2024-06-01,Nagpur,4.31,51.77,54.08,16.92,1330.47,E003
JD-018,2024-06-02,Nagpur,8.6,102.23,51.0,22.8,1339.06,E002
JD-018,2024-06-03,Nagpur,8.42,104.41,59.32,7.33,1347.49,NONE
JD-018,2024-06-04,Nagpur,10.8,117.38,35.19,17.26,1358.28,NONE
JD-018,2024-06-05,Nagpur,4.45,48.45,54.36,9.27,1362.73,NONE
JD-018,2024-06-06,Nagpur,7.41,91.2,36.82,12.17,1370.14,NONE
JD-018,2024-06-07,Nagpur,7.52,82.28,44.89,21.01,1377.67,NONE
JD-018,2024-06-08,Nagpur,7.62,90.7,40.99,11.77,1385.28,NONE
JD-018,2024-06-09,Nagpur,9.26,107.3,41.95,6.13,1394.55,NONE
JD-018,2024-06-10,Nagpur,5.36,54.51,31.03,18.47,1399.9,NONE
JD-018,2024-06-11,Nagpur,4.15,48.54,30.35,11.2,1404.05,NONE
JD-018,2024-06-12,Nagpur,8.22,81.79,54.9,6.71,1412.27,NONE
JD-018,2024-06-13,Nagpur,7.56,90.75,44.25,10.85,1419.83,NONE
JD-018,2024-06-14,Nagpur,7.37,85.05,58.42,22.86,1427.2,E001
JD-018,2024-06-15,Nagpur,6.74,84.23,19.96,5.55,1433.94,NONE
JD-018,2024-06-16,Nagpur,10.59,104.76,22.24,9.74,1444.53,NONE
JD-018,2024-06-17,Nagpur,7.41,86.12,44.58,9.75,1451.93,NONE
JD-018,2024-06-18,Nagpur,8.03,98.42,52.14,11.46,1459.96,NONE
JD-018,2024-06-19,Nagpur,11.86,136.99,22.3,5.7,1471.82,NONE
JD-018,2024-06-20,Nagpur,5.35,62.11,27.11,15.23,1477.17,NONE
JD-018,2024-06-21,Nagpur,4.75,58.12,33.46,23.16,1481.91,NONE
JD-018,2024-06-22,Nagpur,11.56,107.05,38.23,5.49,1493.47,NONE
JD-018,2024-06-23,Nagpur,11.27,123.2,22.8,7.21,1504.74,NONE
JD-018,2024-06-24,Nagpur,7.07,87.0,47.3,22.35,1511.81,NONE
JD-018,2024-06-25,Nagpur,6.93,65.04,58.46,5.34,1518.74,NONE
JD-018,2024-06-26,Nagpur,11.58,120.95,20.23,18.78,1530.32,NONE
JD-018,2024-06-27,Nagpur,11.84,146.76,26.21,8.62,1542.17,NONE
JD-018,2024-06-28,Nagpur,8.52,96.5,49.15,8.62,1550.69,NONE
JD-019,2024-01-01,Kolhapur,8.32,119.27,43.08,16.64,185.38,NONE
JD-019,2024-01-02,Kolhapur,10.93,182.77,34.28,15.98,196.31,NONE
JD-019,2024-01-03,Kolhapur,4.03,51.09,20.44,8.72,200.34,NONE
JD-019,2024-01-04,Kolhapur,6.04,83.64,25.08,13.41,206.38,NONE
JD-019,2024-01-05,Kolhapur,4.79,60.81,34.23,15.75,211.17,NONE
JD-019,2024-01-06,Kolhapur,7.55,115.61,38.72,13.55,218.72,NONE
JD-019,2024-01-07,Kolhapur,9.13,152.59,39.07,13.52,227.85,NONE
JD-019,2024-01-08,Kolhapur,9.16,121.68,30.93,24.63,237.01,NONE
JD-019,2024-01-09,Kolhapur,8.15,135.24,26.46,24.98,245.16,NONE
JD-019,2024-01-10,Kolhapur,8.63,109.59,31.69,10.49,253.79,NONE
JD-019,2024-01-11,Kolhapur,4.26,68.71,22.62,20.93,258.05,NONE
JD-019,2024-01-12,Kolhapur,6.31,84.27,42.98,12.23,264.36,NONE
JD-019,2024-01-13,Kolhapur,8.81,133.91,30.93,23.29,273.17,NONE
JD-019,2024-01-14,Kolhapur,9.4,134.24,39.73,8.62,282.56,NONE
JD-019,2024-01-15,Kolhapur,8.35,139.52,32.82,21.34,290.92,NONE
JD-019,2024-01-16,Kolhapur,9.23,149.6,42.12,10.46,300.14,NONE
JD-019,2024-01-17,Kolhapur,5.36,78.44,35.05,9.54,305.5,NONE
JD-019,2024-01-18,Kolhapur,4.03,56.54,42.84,18.9,309.53,NONE
JD-019,2024-01-19,Kolhapur,7.21,96.31,24.97,8.4,316.74,NONE
JD-019,2024-01-20,Kolhapur,4.85,80.07,43.67,8.28,321.6,NONE
JD-019,2024-01-21,Kolhapur,4.44,61.94,28.04,9.1,326.03,NONE
JD-019,2024-01-22,Kolhapur,6.41,85.87,37.16,19.25,332.44,NONE
JD-019,2024-01-23,Kolhapur,9.08,129.07,41.09,24.39,341.52,NONE
JD-019,2024-01-24,Kolhapur,5.39,72.7,29.91,6.83,346.91,NONE
JD-019,2024-01-25,Kolhapur,7.49,112.93,29.81,11.62,354.4,NONE
JD-019,2024-01-26,Kolhapur,8.34,139.59,20.59,18.1,362.74,NONE
JD-019,2024-01-27,Kolhapur,4.35,55.64,30.67,7.1,367.09,NONE
JD-019,2024-01-28,Kolhapur,4.18,55.42,31.05,19.07,371.27,NONE
JD-019,2024-01-29,Kolhapur,5.62,86.86,19.9,17.27,376.89,NONE
JD-019,2024-01-30,Kolhapur,7.3,112.29,43.6,23.76,384.18,NONE
JD-019,2024-01-31,Kolhapur,4.03,66.22,16.52,24.06,388.22,NONE
JD-019,2024-02-01,Kolhapur,6.25,88.77,17.25,7.25,394.47,NONE
JD-019,2024-02-02,Kolhapur,9.81,163.64,32.39,19.32,404.29,NONE
JD-019,2024-02-03,Kolhapur,10.1,137.97,15.9,5.04,414.38,NONE
JD-019,2024-02-04,Kolhapur,6.81,92.36,16.4,8.59,421.19,NONE
JD-019,2024-02-05,Kolhapur,5.0,82.66,18.67,15.75,426.18,NONE
JD-019,2024-02-06,Kolhapur,8.74,130.34,17.47,11.38,434.93,E001
JD-019,2024-02-07,Kolhapur,4.41,62.86,20.08,16.23,439.34,NONE
JD-019,2024-02-08,Kolhapur,9.54,141.75,27.24,12.75,448.88,NONE
JD-019,2024-02-09,Kolhapur,10.73,144.63,35.99,20.15,459.62,NONE
JD-019,2024-02-10,Kolhapur,7.35,101.61,28.3,6.86,466.97,NONE
JD-019,2024-02-11,Kolhapur,4.37,56.77,20.04,15.08,471.34,NONE
JD-019,2024-02-12,Kolhapur,10.79,146.21,41.85,24.1,482.13,NONE
JD-019,2024-02-13,Kolhapur,11.67,189.11,25.19,6.45,493.8,NONE
JD-019,2024-02-14,Kolhapur,8.55,128.02,39.37,24.92,502.35,NONE
JD-019,2024-02-15,Kolhapur,8.07,113.15,20.0,5.1,510.42,NONE
JD-019,2024-02-16,Kolhapur,8.07,120.76,38.64,15.09,518.49,NONE
JD-019,2024-02-17,Kolhapur,11.33,173.13,39.09,7.97,529.82,NONE
JD-019,2024-02-18,Kolhapur,10.84,167.91,19.55,8.8,540.66,NONE
JD-019,2024-02-19,Kolhapur,11.41,144.34,28.07,11.27,552.08,NONE
JD-019,2024-02-20,Kolhapur,9.32,151.11,25.09,13.54,561.4,NONE
JD-019,2024-02-21,Kolhapur,11.86,189.29,40.75,13.78,573.25,NONE
JD-019,2024-02-22,Kolhapur,5.87,84.12,35.46,7.19,579.12,NONE
JD-019,2024-02-23,Kolhapur,6.16,78.35,27.19,21.55,585.29,NONE
JD-019,2024-02-24,Kolhapur,4.2,65.0,41.77,9.74,589.49,NONE
JD-019,2024-02-25,Kolhapur,9.55,160.52,42.64,9.7,599.03,NONE
JD-019,2024-02-26,Kolhapur,4.8,63.21,35.05,19.52,603.84,NONE
JD-019,2024-02-27,Kolhapur,9.39,131.42,19.53,16.62,613.23,NONE
JD-019,2024-02-28,Kolhapur,7.87,123.73,27.45,11.77,621.1,NONE
JD-019,2024-02-29,Kolhapur,6.35,85.31,22.33,6.9,627.45,NONE
JD-019,2024-03-01,Kolhapur,6.77,85.82,20.02,19.94,634.22,NONE
JD-019,2024-03-02,Kolhapur,6.6,102.07,35.49,16.62,640.83,NONE
JD-019,2024-03-03,Kolhapur,11.67,147.05,36.12,24.18,652.5,NONE
JD-019,2024-03-04,Kolhapur,10.9,144.37,24.11,8.45,663.39,NONE
JD-019,2024-03-05,Kolhapur,8.81,137.88,23.83,15.79,672.2,NONE
JD-019,2024-03-06,Kolhapur,9.53,136.87,39.49,20.43,681.73,NONE
JD-019,2024-03-07,Kolhapur,4.52,68.88,21.44,16.15,686.25,NONE
JD-019,2024-03-08,Kolhapur,11.66,190.98,26.38,10.83,697.9,NONE
JD-019,2024-03-09,Kolhapur,5.88,87.29,17.91,15.99,703.78,NONE
JD-019,2024-03-10,Kolhapur,4.01,55.89,20.99,24.42,707.79,E002
JD-019,2024-03-11,Kolhapur,9.82,137.94,17.29,15.34,717.61,NONE
JD-019,2024-03-12,Kolhapur,5.71,84.89,38.94,17.32,723.32,NONE
JD-019,2024-03-13,Kolhapur,9.07,135.09,41.62,23.64,732.39,NONE
JD-019,2024-03-14,Kolhapur,8.1,112.26,27.98,8.73,740.49,NONE
JD-019,2024-03-15,Kolhapur,9.09,133.76,17.59,8.95,749.58,NONE
JD-019,2024-03-16,Kolhapur,7.84,128.71,31.1,18.63,757.42,NONE
JD-019,2024-03-17,Kolhapur,6.71,100.87,27.63,18.18,764.13,NONE
JD-019,2024-03-18,Kolhapur,4.4,64.67,23.21,11.52,768.53,NONE
JD-019,2024-03-19,Kolhapur,11.69,155.59,23.66,15.2,780.22,NONE
JD-019,2024-03-20,Kolhapur,10.9,156.42,36.27,22.13,791.12,NONE
JD-019,2024-03-21,Kolhapur,6.48,92.27,24.98,21.66,797.6,NONE
JD-019,2024-03-22,Kolhapur,4.35,60.39,34.39,16.31,801.96,NONE
JD-019,2024-03-23,Kolhapur,7.49,111.53,20.34,13.61,809.45,NONE
JD-019,2024-03-24,Kolhapur,8.01,132.1,22.19,22.36,817.46,NONE
JD-019,2024-03-25,Kolhapur,9.15,115.3,35.71,5.71,826.62,NONE
JD-019,2024-03-26,Kolhapur,11.98,195.95,23.25,10.15,838.6,NONE
JD-019,2024-03-27,Kolhapur,7.05,99.27,25.44,11.37,845.65,NONE
JD-019,2024-03-28,Kolhapur,8.97,118.67,39.25,21.25,854.62,NONE
JD-019,2024-03-29,Kolhapur,7.81,127.1,21.79,5.35,862.43,NONE
JD-019,2024-03-30,Kolhapur,8.95,130.07,31.12,22.99,871.38,NONE
JD-019,2024-03-31,Kolhapur,11.76,180.0,36.86,6.68,883.14,NONE
JD-019,2024-04-01,Kolhapur,5.29,83.21,27.16,13.92,888.43,NONE
JD-019,2024-04-02,Kolhapur,6.47,98.24,19.98,17.54,894.9,NONE
JD-019,2024-04-03,Kolhapur,5.39,68.93,24.22,9.62,900.29,NONE
JD-019,2024-04-04,Kolhapur,11.11,141.66,19.73,15.97,911.4,E003
JD-019,2024-04-05,Kolhapur,7.85,99.74,14.79,24.76,919.25,NONE
JD-019,2024-04-06,Kolhapur,9.27,130.89,28.3,10.33,928.52,NONE
JD-019,2024-04-07,Kolhapur,6.76,103.89,40.33,8.68,935.28,NONE
JD-019,2024-04-08,Kolhapur,10.72,139.85,20.85,5.74,946.0,NONE
JD-019,2024-04-09,Kolhapur,5.13,84.87,27.98,6.55,951.13,E001
JD-019,2024-04-10,Kolhapur,11.68,191.35,36.59,23.67,962.8,NONE
JD-019,2024-04-11,Kolhapur,5.76,93.32,34.7,22.4,968.57,NONE
JD-019,2024-04-12,Kolhapur,10.38,145.62,37.16,10.25,978.94,NONE
JD-019,2024-04-13,Kolhapur,6.63,86.06,41.85,10.82,985.57,NONE
JD-019,2024-04-14,Kolhapur,8.16,116.22,42.57,11.7,993.73,NONE
JD-019,2024-04-15,Kolhapur,10.23,166.54,27.28,12.56,1003.96,NONE
JD-019,2024-04-16,Kolhapur,9.98,165.06,36.6,9.54,1013.94,NONE
JD-019,2024-04-17,Kolhapur,11.11,157.9,31.39,21.63,1025.05,NONE
JD-019,2024-04-18,Kolhapur,5.51,87.94,31.97,22.87,1030.56,NONE
JD-019,2024-04-19,Kolhapur,5.38,77.21,38.87,5.38,1035.93,NONE
JD-019,2024-04-20,Kolhapur,4.9,82.66,22.76,24.51,1040.83,NONE
JD-019,2024-04-21,Kolhapur,5.46,76.99,36.54,18.16,1046.29,NONE
JD-019,2024-04-22,Kolhapur,8.65,128.39,39.18,9.7,1054.94,NONE
JD-019,2024-04-23,Kolhapur,7.54,99.47,31.96,10.01,1062.48,NONE
JD-019,2024-04-24,Kolhapur,6.67,97.3,15.36,6.84,1069.15,NONE
JD-019,2024-04-25,Kolhapur,9.49,136.61,39.8,18.89,1078.64,E003
JD-019,2024-04-26,Kolhapur,4.06,61.9,17.31,20.62,1082.7,NONE
JD-019,2024-04-27,Kolhapur,11.93,177.2,34.49,9.75,1094.64,NONE
JD-019,2024-04-28,Kolhapur,7.5,122.15,19.46,10.31,1102.14,NONE
JD-019,2024-04-29,Kolhapur,7.56,118.37,25.54,23.55,1109.7,NONE
JD-019,2024-04-30,Kolhapur,4.76,67.26,35.26,9.52,1114.46,NONE
JD-019,2024-05-01,Kolhapur,9.25,122.4,16.21,7.42,1123.71,NONE
JD-019,2024-05-02,Kolhapur,11.44,170.93,37.8,11.65,1135.15,NONE
JD-019,2024-05-03,Kolhapur,8.74,128.42,42.16,19.95,1143.89,NONE
JD-019,2024-05-04,Kolhapur,9.84,125.13,30.61,14.34,1153.73,NONE
JD-019,2024-05-05,Kolhapur,11.42,155.83,22.45,13.23,1165.16,NONE
JD-019,2024-05-06,Kolhapur,5.95,77.76,39.59,16.17,1171.1,NONE
JD-019,2024-05-07,Kolhapur,10.89,176.16,22.81,15.95,1181.99,NONE
JD-019,2024-05-08,Kolhapur,4.67,77.2,26.37,12.87,1186.66,NONE
JD-019,2024-05-09,Kolhapur,6.42,93.37,21.92,12.5,1193.08,NONE
JD-019,2024-05-10,Kolhapur,10.4,168.35,23.45,14.38,1203.48,NONE
JD-019,2024-05-11,Kolhapur,10.99,140.0,40.51,9.38,1214.47,NONE
JD-019,2024-05-12,Kolhapur,9.43,142.15,30.71,22.19,1223.9,NONE
JD-019,2024-05-13,Kolhapur,4.81,67.56,30.28,21.23,1228.71,NONE
JD-019,2024-05-14,Kolhapur,5.73,91.99,26.24,8.78,1234.44,NONE
JD-019,2024-05-15,Kolhapur,10.07,130.0,29.59,6.28,1244.52,NONE
JD-019,2024-05-16,Kolhapur,6.85,103.86,30.8,13.09,1251.37,NONE
JD-019,2024-05-17,Kolhapur,7.43,100.39,27.88,24.07,1258.8,NONE
JD-019,2024-05-18,Kolhapur,10.8,142.04,15.45,23.67,1269.6,NONE
JD-019,2024-05-19,Kolhapur,8.21,122.22,37.35,11.29,1277.82,NONE
JD-019,2024-05-20,Kolhapur,7.86,131.82,34.18,8.07,1285.67,NONE
JD-019,2024-05-21,Kolhapur,5.07,67.92,36.94,10.91,1290.74,NONE
JD-019,2024-05-22,Kolhapur,4.17,69.55,19.53,5.19,1294.91,NONE
JD-019,2024-05-23,Kolhapur,5.9,79.87,26.89,23.41,1300.81,NONE
JD-019,2024-05-24,Kolhapur,11.03,160.24,26.56,16.1,1311.84,NONE
JD-019,2024-05-25,Kolhapur,5.95,75.75,41.97,8.73,1317.79,NONE
JD-019,2024-05-26,Kolhapur,5.59,81.53,28.92,5.37,1323.37,NONE
JD-019,2024-05-27,Kolhapur,5.18,73.48,34.52,9.57,1328.56,NONE
JD-019,2024-05-28,Kolhapur,7.38,110.51,40.49,11.52,1335.94,NONE
JD-019,2024-05-29,Kolhapur,5.07,74.33,36.36,7.2,1341.01,E001
JD-019,2024-05-30,Kolhapur,7.4,93.09,15.56,14.66,1348.41,NONE
JD-019,2024-05-31,Kolhapur,6.39,103.68,32.14,14.08,1354.79,NONE
JD-019,2024-06-01,Kolhapur,7.26,106.78,15.76,22.86,1362.06,NONE
JD-019,2024-06-02,Kolhapur,11.99,159.51,18.09,7.87,1374.04,NONE
JD-019,2024-06-03,Kolhapur,9.29,143.28,39.31,20.04,1383.33,NONE
JD-019,2024-06-04,Kolhapur,7.6,115.57,34.65,15.25,1390.93,NONE
JD-019,2024-06-05,Kolhapur,7.81,119.84,30.84,17.88,1398.73,NONE
JD-019,2024-06-06,Kolhapur,8.9,139.6,33.33,15.39,1407.64,NONE
JD-019,2024-06-07,Kolhapur,9.45,136.99,21.63,5.03,1417.09,NONE
JD-019,2024-06-08,Kolhapur,8.48,128.16,42.93,12.23,1425.57,NONE
JD-019,2024-06-09,Kolhapur,7.15,95.83,16.64,20.46,1432.72,NONE
JD-019,2024-06-10,Kolhapur,6.0,91.12,34.64,14.42,1438.72,NONE
JD-019,2024-06-11,Kolhapur,11.01,159.27,22.89,22.92,1449.73,NONE
JD-019,2024-06-12,Kolhapur,10.89,144.11,15.34,6.8,1460.62,E003
JD-019,2024-06-13,Kolhapur,6.29,105.7,30.87,12.47,1466.92,NONE
JD-019,2024-06-14,Kolhapur,11.11,161.16,23.77,23.82,1478.03,NONE
JD-019,2024-06-15,Kolhapur,10.8,175.22,29.52,20.79,1488.82,NONE
JD-019,2024-06-16,Kolhapur,5.43,81.72,43.27,10.82,1494.26,NONE
JD-019,2024-06-17,Kolhapur,10.35,151.92,15.74,20.26,1504.61,NONE
JD-019,2024-06-18,Kolhapur,5.35,81.8,17.08,23.94,1509.96,NONE
JD-019,2024-06-19,Kolhapur,6.33,85.54,18.35,23.92,1516.3,NONE
JD-019,2024-06-20,Kolhapur,9.7,152.99,29.14,14.49,1525.99,NONE
JD-019,2024-06-21,Kolhapur,4.88,73.09,21.78,24.54,1530.87,NONE
JD-019,2024-06-22,Kolhapur,10.37,148.63,18.99,20.71,1541.24,NONE
JD-019,2024-06-23,Kolhapur,4.98,66.39,20.75,16.14,1546.22,NONE
JD-019,2024-06-24,Kolhapur,10.3,143.05,17.05,14.29,1556.52,NONE
JD-019,2024-06-25,Kolhapur,9.98,134.64,20.99,23.94,1566.5,NONE
JD-019,2024-06-26,Kolhapur,11.63,196.34,38.13,8.76,1578.13,NONE
JD-019,2024-06-27,Kolhapur,5.7,79.79,23.86,24.13,1583.83,NONE
JD-019,2024-06-28,Kolhapur,10.31,161.93,20.0,23.19,1594.14,NONE
JD-020,2024-01-01,Kolhapur,6.18,74.51,17.25,18.08,186.85,E001
JD-020,2024-01-02,Kolhapur,4.76,62.09,22.26,18.57,191.61,NONE
JD-020,2024-01-03,Kolhapur,9.84,124.06,8.63,10.54,201.45,NONE
JD-020,2024-01-04,Kolhapur,5.99,76.07,10.33,16.5,207.44,NONE
JD-020,2024-01-05,Kolhapur,6.62,100.17,10.2,14.29,214.07,NONE
JD-020,2024-01-06,Kolhapur,4.11,56.38,8.29,24.55,218.18,NONE
JD-020,2024-01-07,Kolhapur,10.32,142.01,8.75,16.85,228.5,NONE
JD-020,2024-01-08,Kolhapur,10.07,126.03,15.93,21.28,238.57,NONE
JD-020,2024-01-09,Kolhapur,10.15,152.69,20.56,23.75,248.72,NONE
JD-020,2024-01-10,Kolhapur,7.24,102.0,19.24,18.94,255.96,NONE
JD-020,2024-01-11,Kolhapur,11.96,140.97,12.75,10.62,267.93,NONE
JD-020,2024-01-12,Kolhapur,6.1,77.13,18.03,6.7,274.03,NONE
JD-020,2024-01-13,Kolhapur,9.93,144.98,11.19,10.06,283.96,NONE
JD-020,2024-01-14,Kolhapur,9.03,134.38,20.52,22.04,292.99,NONE
JD-020,2024-01-15,Kolhapur,11.72,165.61,21.0,21.17,304.71,NONE
JD-020,2024-01-16,Kolhapur,11.16,131.37,21.86,14.47,315.87,NONE
JD-020,2024-01-17,Kolhapur,10.39,127.25,13.36,10.43,326.25,E003
JD-020,2024-01-18,Kolhapur,6.33,77.49,19.47,5.18,332.59,NONE
JD-020,2024-01-19,Kolhapur,6.5,80.91,16.24,10.09,339.09,NONE
JD-020,2024-01-20,Kolhapur,6.07,83.47,17.19,7.43,345.16,NONE
JD-020,2024-01-21,Kolhapur,5.4,68.9,21.97,12.94,350.56,NONE
JD-020,2024-01-22,Kolhapur,8.79,111.88,14.77,6.48,359.35,NONE
JD-020,2024-01-23,Kolhapur,4.28,58.46,13.4,7.74,363.63,NONE
JD-020,2024-01-24,Kolhapur,9.5,150.45,13.35,17.49,373.13,NONE
JD-020,2024-01-25,Kolhapur,11.7,177.51,14.37,19.75,384.84,NONE
JD-020,2024-01-26,Kolhapur,5.03,69.57,11.62,8.22,389.86,NONE
JD-020,2024-01-27,Kolhapur,7.41,90.91,17.88,14.12,397.27,NONE
JD-020,2024-01-28,Kolhapur,8.25,101.73,9.54,16.67,405.52,NONE
JD-020,2024-01-29,Kolhapur,11.88,144.04,11.71,22.39,417.4,NONE
JD-020,2024-01-30,Kolhapur,4.58,70.28,15.27,13.17,421.98,NONE
JD-020,2024-01-31,Kolhapur,6.48,83.92,12.01,22.7,428.46,NONE
JD-020,2024-02-01,Kolhapur,9.79,141.94,19.36,10.14,438.25,NONE
JD-020,2024-02-02,Kolhapur,8.94,121.91,19.12,11.19,447.19,NONE
JD-020,2024-02-03,Kolhapur,9.15,140.63,13.45,6.33,456.34,NONE
JD-020,2024-02-04,Kolhapur,8.13,106.95,17.48,24.02,464.46,NONE
JD-020,2024-02-05,Kolhapur,7.88,107.67,17.21,7.07,472.35,NONE
JD-020,2024-02-06,Kolhapur,6.03,93.61,17.44,5.27,478.38,NONE
JD-020,2024-02-07,Kolhapur,5.64,82.03,18.85,21.8,484.01,NONE
JD-020,2024-02-08,Kolhapur,6.34,98.73,15.7,18.93,490.35,NONE
JD-020,2024-02-09,Kolhapur,8.77,107.34,21.81,7.46,499.13,NONE
JD-020,2024-02-10,Kolhapur,6.04,91.15,16.68,21.76,505.17,NONE
JD-020,2024-02-11,Kolhapur,8.13,107.96,21.2,5.73,513.29,NONE
JD-020,2024-02-12,Kolhapur,10.85,137.58,20.11,7.78,524.14,E001
JD-020,2024-02-13,Kolhapur,8.64,133.09,14.51,19.93,532.78,NONE
JD-020,2024-02-14,Kolhapur,10.44,154.2,21.25,13.94,543.22,NONE
JD-020,2024-02-15,Kolhapur,5.39,64.21,11.13,7.86,548.6,NONE
JD-020,2024-02-16,Kolhapur,8.46,105.72,8.04,5.72,557.07,NONE
JD-020,2024-02-17,Kolhapur,10.65,150.98,12.79,22.88,567.72,NONE
JD-020,2024-02-18,Kolhapur,4.56,71.99,16.64,8.67,572.28,NONE
JD-020,2024-02-19,Kolhapur,9.43,140.4,13.86,22.23,581.71,NONE
JD-020,2024-02-20,Kolhapur,5.21,67.05,8.85,9.22,586.92,NONE
JD-020,2024-02-21,Kolhapur,5.91,91.74,8.62,13.55,592.83,NONE
JD-020,2024-02-22,Kolhapur,8.26,127.56,22.33,20.07,601.09,NONE
JD-020,2024-02-23,Kolhapur,11.77,176.3,21.82,19.15,612.86,NONE
JD-020,2024-02-24,Kolhapur,4.64,62.1,17.09,12.01,617.49,NONE
JD-020,2024-02-25,Kolhapur,6.19,87.33,21.37,5.7,623.68,NONE
JD-020,2024-02-26,Kolhapur,10.15,149.43,21.83,23.61,633.83,NONE
JD-020,2024-02-27,Kolhapur,10.1,140.15,10.5,15.9,643.93,E001
JD-020,2024-02-28,Kolhapur,10.12,156.22,19.23,8.91,654.06,NONE
JD-020,2024-02-29,Kolhapur,8.8,115.25,7.59,9.0,662.85,NONE
